experiment_id,experiment_name,contact_strategy,reference_strategy,subaction_index,narration_id,video_id,narration,verb,noun,start_frame_1_based,stop_frame_1_based,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,frame_1_based,hand,status,passed_stage,failed_stage,fail_reason,contact_points,ref_idx,ref_frame_1_based,ref_gap,trajectory_points,missing_trajectory_count,heatmap_mode,sample_score,sample_dir,min_ref_frame_idx,homography_pairs,homography_min_inlier_ratio,homography_min_inliers,homography_min_good_matches,homography_fail_reasons,reference_frame,label_heatmap_npy,label_heatmap_png,label_heatmap_overlay,vrb_style_affordance,heatmap_shape,arrow_generated,problem3_full_overlay,problem3_crop
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,68,P01_109_68,P01_109,pick up knife,pick-up,knife,10264,10300,10263,10299,1.0,10279.0,10280.0,right,discard,Cell3_homography_available,Cell3_homography_geometry,contact_point_out_of_bounds_mu_4,101,9764.0,9765.0,515.0,6,0.0,,,,0,3105.0,0.982174688057041,433.0,436.0,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,68,P01_109_68,P01_109,pick up knife,pick-up,knife,10264,10300,10263,10299,2.0,10286.0,10287.0,left,keep,Cell4_label_heatmap,,,88,9764.0,9765.0,522.0,6,0.0,covariance,1.5043493761140825,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010286_left,0,3147.0,0.982174688057041,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010286_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010286_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010286_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010286_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010286_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010286_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010286_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,68,P01_109_68,P01_109,pick up knife,pick-up,knife,10264,10300,10263,10299,3.0,10292.0,10293.0,right,keep,Cell4_label_heatmap,,,29,9764.0,9765.0,528.0,6,0.0,covariance,0.26434937611408227,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010292_right,0,3183.0,0.982174688057041,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010292_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010292_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010292_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010292_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010292_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010292_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010292_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,68,P01_109_68,P01_109,pick up knife,pick-up,knife,10264,10300,10263,10299,4.0,10299.0,10300.0,right,keep,Cell4_label_heatmap,,,29,9764.0,9765.0,535.0,6,0.0,covariance,0.19434937611408198,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010299_right,0,3225.0,0.982174688057041,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010299_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010299_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010299_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010299_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010299_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010299_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010299_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,69,P01_109_69,P01_109,slice potato,slice,potato,10297,11900,10296,11899,0.0,10296.0,10297.0,left,discard,Cell3_homography_available,Cell3_homography_geometry,transformed_contact_centroid_off_object,84,9764.0,9765.0,532.0,6,0.0,,,,0,3207.0,0.982174688057041,433.0,436.0,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,69,P01_109_69,P01_109,slice potato,slice,potato,10297,11900,10296,11899,1.0,10696.0,10697.0,right,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,0,,,,,0,,,,,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,69,P01_109_69,P01_109,slice potato,slice,potato,10297,11900,10296,11899,2.0,11095.0,11096.0,right,discard,Cell3_homography_available,Cell3_homography_geometry,transformed_contact_centroid_off_object,13,9764.0,9765.0,1331.0,6,0.0,,,,0,8001.0,0.9789473684210527,433.0,436.0,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,69,P01_109_69,P01_109,slice potato,slice,potato,10297,11900,10296,11899,3.0,11500.0,11501.0,left,keep,Cell4_label_heatmap,,,66,9764.0,9765.0,1736.0,6,0.0,covariance,-11.082105263157894,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011500_left,0,10431.0,0.9789473684210527,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011500_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011500_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011500_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011500_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011500_left/vrb_style_affordance.png,"(256, 456)",False,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011500_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011500_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,69,P01_109_69,P01_109,slice potato,slice,potato,10297,11900,10296,11899,4.0,11899.0,11900.0,right,keep,Cell4_label_heatmap,,,19,9764.0,9765.0,2135.0,6,0.0,covariance,-16.012105263157896,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011899_right,0,12825.0,0.9789473684210527,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011899_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011899_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011899_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011899_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011899_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011899_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011899_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,70,P01_109_70,P01_109,put down knife,put-down,knife,11914,11935,11913,11934,0.0,11913.0,11914.0,left,keep,Cell4_label_heatmap,,,97,9764.0,9765.0,2149.0,6,0.0,covariance,-14.592105263157897,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011913_left,0,12909.0,0.9789473684210527,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011913_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011913_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011913_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011913_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011913_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011913_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011913_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,70,P01_109_70,P01_109,put down knife,put-down,knife,11914,11935,11913,11934,1.0,11917.0,11918.0,right,keep,Cell4_label_heatmap,,,34,9764.0,9765.0,2153.0,6,0.0,covariance,-15.892105263157896,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011917_right,0,12933.0,0.9789473684210527,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011917_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011917_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011917_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011917_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011917_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011917_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011917_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,70,P01_109_70,P01_109,put down knife,put-down,knife,11914,11935,11913,11934,2.0,11922.0,11923.0,left,discard,candidate,Cell2_contact_gmm,gmm_failed:ValueError,130,,,,0,,,,,0,,,,,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,70,P01_109_70,P01_109,put down knife,put-down,knife,11914,11935,11913,11934,3.0,11926.0,11927.0,right,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,0,,,,,0,,,,,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,70,P01_109_70,P01_109,put down knife,put-down,knife,11914,11935,11913,11934,4.0,11934.0,11935.0,left,keep,Cell4_label_heatmap,,,86,9764.0,9765.0,2170.0,6,0.0,covariance,-15.022105263157894,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011934_left,0,13035.0,0.9789473684210527,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011934_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011934_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011934_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011934_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011934_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011934_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011934_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,71,P01_109_71,P01_109,put down potato slices,put-down,slice:potato,11963,11994,11962,11993,0.0,11962.0,11963.0,left,keep,Cell4_label_heatmap,,,14,9764.0,9765.0,2198.0,6,0.0,covariance,-16.78,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011962_left,0,13203.0,0.96,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011962_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011962_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011962_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011962_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011962_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011962_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011962_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,71,P01_109_71,P01_109,put down potato slices,put-down,slice:potato,11963,11994,11962,11993,1.0,11965.0,11966.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,0,,,,,0,,,,,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,71,P01_109_71,P01_109,put down potato slices,put-down,slice:potato,11963,11994,11962,11993,2.0,11969.0,11970.0,left,keep,Cell4_label_heatmap,,,29,9764.0,9765.0,2205.0,6,0.0,covariance,-16.55,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011969_left,0,13245.0,0.96,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011969_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011969_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011969_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011969_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011969_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011969_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011969_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,71,P01_109_71,P01_109,put down potato slices,put-down,slice:potato,11963,11994,11962,11993,3.0,11974.0,11975.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,0,,,,,0,,,,,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,71,P01_109_71,P01_109,put down potato slices,put-down,slice:potato,11963,11994,11962,11993,4.0,11984.0,11985.0,right,keep,Cell4_label_heatmap,,,123,9764.0,9765.0,2220.0,6,0.0,covariance,-14.82,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011984_right,0,13335.0,0.96,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011984_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011984_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011984_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011984_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011984_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011984_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011984_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,72,P01_109_72,P01_109,pick up potato slices,pick-up,slice:potato,12007,12071,12006,12070,0.0,12006.0,12007.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,0,,,,,0,,,,,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,72,P01_109_72,P01_109,pick up potato slices,pick-up,slice:potato,12007,12071,12006,12070,1.0,12022.0,12023.0,left,discard,Cell3_homography_available,Cell3_homography_geometry,transformed_contact_centroid_off_object,50,9764.0,9765.0,2258.0,6,0.0,,,,0,13563.0,0.96,433.0,436.0,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,72,P01_109_72,P01_109,pick up potato slices,pick-up,slice:potato,12007,12071,12006,12070,2.0,12038.0,12039.0,left,discard,Cell3_homography_available,Cell3_homography_geometry,transformed_contact_points_off_object,21,9764.0,9765.0,2274.0,6,0.0,,,,0,13659.0,0.96,433.0,436.0,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,72,P01_109_72,P01_109,pick up potato slices,pick-up,slice:potato,12007,12071,12006,12070,3.0,12054.0,12055.0,right,keep,Cell4_label_heatmap,,,83,9764.0,9765.0,2290.0,6,0.0,covariance,-16.32,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012054_right,0,13755.0,0.96,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012054_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012054_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012054_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012054_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012054_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012054_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012054_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,72,P01_109_72,P01_109,pick up potato slices,pick-up,slice:potato,12007,12071,12006,12070,4.0,12070.0,12071.0,right,keep,Cell4_label_heatmap,,,166,9764.0,9765.0,2306.0,6,0.0,covariance,-14.819999999999999,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012070_right,0,13851.0,0.96,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012070_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012070_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012070_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012070_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012070_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012070_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012070_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,73,P01_109_73,P01_109,put down potato slices,put-down,slice:potato,12070,12186,12069,12185,0.0,12069.0,12070.0,left,keep,Cell4_label_heatmap,,,241,9764.0,9765.0,2305.0,6,0.0,covariance,-13.31,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012069_left,0,13845.0,0.96,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012069_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012069_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012069_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012069_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012069_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012069_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012069_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,73,P01_109_73,P01_109,put down potato slices,put-down,slice:potato,12070,12186,12069,12185,1.0,12096.0,12097.0,left,keep,Cell4_label_heatmap,,,184,9764.0,9765.0,2332.0,6,0.0,covariance,-14.72,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012096_left,0,14007.0,0.96,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012096_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012096_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012096_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012096_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012096_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012096_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012096_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,73,P01_109_73,P01_109,put down potato slices,put-down,slice:potato,12070,12186,12069,12185,2.0,12124.0,12125.0,left,keep,Cell4_label_heatmap,,,116,9764.0,9765.0,2360.0,6,0.0,covariance,-16.40864077669903,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012124_left,0,14175.0,0.9356796116504854,433.0,436.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012124_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012124_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012124_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012124_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012124_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012124_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012124_left/diagnostics/problem3_ref_crop.png
