subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay,experiment_id,reference_handless_mode,reference_hand_mask_area_ratio,reference_object_hand_overlap_ratio,reference_contact_crop_hand_overlap_ratio,reference_contact_part_hand_overlap_ratio,inpaint_backend,inpaint_status,inpaint_error,reference_frame_original,reference_frame_dehanded,hand_mask,reference_hand_bbox_count,arrow_generated
5,P01_109_5,put down onion and potato,put-down,onion,480.0,left,continuation_entry_rescue,470.0,10.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,3203,0.8415659485023647,1476.0,1.0,True,4,0.0,contact_part_mask,26,0,False,0.871875,36,16,11,0.6875,1.0310418605804443,4,0.0,0.6451351195242122,,,,,,,5.61677707751592,47,4,0.1177777777777777,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left/mask_projection_overlay.png,E11,inpainted_bbox,0.399071408991228,1.0,0.4944888888888888,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left/hand_mask.png,2.0,True
6,P01_109_8,pick up potato,pick-up,potato,527.0,right,new_contact_episode,526.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,192,1.0,2172.0,0.981029810298103,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.2195835411548614,5,0.0,0.5371707625918725,,,,,,,6.11157916043202,69,5,0.2295555555555555,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right/mask_projection_overlay.png,E11,inpainted_bbox,0.1318359375,0.967479674796748,0.5904,0.9668508287292816,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right/hand_mask.png,2.0,True
6,P01_109_8,pick up potato,pick-up,potato,529.0,left,new_contact_episode,528.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1334,1.0,2394.0,0.9126953869614944,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.321232259273529,5,0.0,0.5371707625918725,,,,,,,6.17022969888846,25,5,0.2094222222222222,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_04_frame_000529_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_04_frame_000529_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_04_frame_000529_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_04_frame_000529_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_04_frame_000529_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1227213541666666,0.9733130003812428,0.6227111111111111,0.9707602339181286,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_04_frame_000529_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_04_frame_000529_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_06_P01_109_8/candidate_04_frame_000529_left/hand_mask.png,2.0,True
7,P01_109_6,pick up potatoes,pick-up,potato,543.0,left,continuation_entry_rescue,542.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,14506,0.7455797697368421,9746.0,0.4800039401103231,True,4,0.0,contact_part_mask,26,0,False,0.9125,36,36,36,1.0,0.4206134676933288,4,0.0,0.5371707625918725,,,,,,,5.926714929302532,18,4,0.0864444444444444,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_07_P01_109_6/candidate_03_frame_000543_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_07_P01_109_6/candidate_03_frame_000543_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_07_P01_109_6/candidate_03_frame_000543_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_07_P01_109_6/candidate_03_frame_000543_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_07_P01_109_6/candidate_03_frame_000543_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1363589638157894,0.6269700551615445,0.3817777777777777,0.5050277036733019,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_07_P01_109_6/candidate_03_frame_000543_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_07_P01_109_6/candidate_03_frame_000543_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_07_P01_109_6/candidate_03_frame_000543_left/hand_mask.png,2.0,True
8,P01_109_7,put down potatoes,put-down,potato,645.0,left,new_contact_episode,644.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,13142,0.6392023346303501,7534.0,0.5566720851189596,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.6145315170288086,5,0.0,0.5371707625918725,,,,,,,6.262564054489134,84,5,0.142,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1364788925438596,0.6415693808186789,0.4623555555555556,0.6420228298380675,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left/hand_mask.png,2.0,True
8,P01_109_7,put down potatoes,put-down,potato,647.0,left,new_contact_episode,645.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,12686,0.761007798440312,11835.0,0.5022918258212375,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.9110855460166932,5,0.0,0.5371707625918725,,,,,,,6.197867433619498,48,5,0.1752,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left/mask_projection_overlay.png,E11,inpainted_bbox,0.134825589364035,0.559842118665648,0.4928444444444444,0.631516687790452,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left/hand_mask.png,2.0,True
8,P01_109_7,put down potatoes,put-down,potato,657.0,left,new_contact_episode,654.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,13704,0.6314334423812377,10190.0,0.4445510862926446,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,0.3307169079780578,5,0.0,0.5371707625918725,,,,,,,6.343078492760658,78,5,0.086,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_11_frame_000657_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_11_frame_000657_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_11_frame_000657_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_11_frame_000657_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_11_frame_000657_left/mask_projection_overlay.png,E11,inpainted_bbox,0.0798725328947368,0.324317249803682,0.2170666666666666,0.3601570166830226,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_11_frame_000657_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_11_frame_000657_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_08_P01_109_7/candidate_11_frame_000657_left/hand_mask.png,1.0,True
9,P01_109_9,put down potato,put-down,potato,645.0,left,new_contact_episode,644.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,13142,0.6392023346303501,7534.0,0.5566720851189596,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.6145315170288086,5,0.0,0.5371707625918725,,,,,,,6.262564054489134,84,5,0.142,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1364788925438596,0.6415693808186789,0.4623555555555556,0.6420228298380675,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/hand_mask.png,2.0,True
9,P01_109_9,put down potato,put-down,potato,647.0,left,new_contact_episode,645.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,12686,0.761007798440312,11835.0,0.5022918258212375,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.9110855460166932,5,0.0,0.5371707625918725,,,,,,,6.197867433619498,48,5,0.1752,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/mask_projection_overlay.png,E11,inpainted_bbox,0.134825589364035,0.559842118665648,0.4928444444444444,0.631516687790452,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/hand_mask.png,2.0,True
9,P01_109_9,put down potato,put-down,potato,657.0,left,new_contact_episode,654.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,13704,0.6314334423812377,10190.0,0.4445510862926446,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,0.3307169079780578,5,0.0,0.5371707625918725,,,,,,,6.343078492760658,78,5,0.086,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/mask_projection_overlay.png,E11,inpainted_bbox,0.0798725328947368,0.324317249803682,0.2170666666666666,0.3601570166830226,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/hand_mask.png,1.0,True
10,P01_109_10,pick up beers,pick-up,beer,776.0,left,new_contact_episode,775.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,14717,0.5571455612341473,13309.0,0.3187937146689661,True,4,0.0,contact_part_mask,26,0,False,0.9125,36,36,36,1.0,0.2065302729606628,4,0.0,0.5371707625918725,,,,,,,5.947204091811179,8,4,0.0770666666666666,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left/mask_projection_overlay.png,E11,inpainted_bbox,0.093895627741228,0.2625514994730286,0.2751111111111111,0.1444886918626493,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left/hand_mask.png,2.0,True
10,P01_109_10,pick up beers,pick-up,beer,785.0,left,new_contact_episode,776.0,9.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,2080,0.9223946784922394,10130.0,0.4413558731265249,True,4,0.0,contact_part_mask,26,0,False,0.9088888888888887,36,36,35,0.9722222222222222,0.9491012096405028,4,0.0,0.5371707625918725,,,,,,,5.810049185933006,14,4,0.1103555555555555,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left/mask_projection_overlay.png,E11,inpainted_bbox,0.0943753426535087,0.4800017427675148,0.3401333333333333,0.228035538005923,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left/hand_mask.png,2.0,True
12,P01_109_12,open drawer,open,drawer,1070.0,left,new_contact_episode,1068.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,3012,0.8051323175621492,2268.0,0.3167155425219941,True,5,0.0,contact_part_mask,26,0,True,1.0,36,36,36,1.0,0.2108751833438873,5,0.0,0.4161993224435197,,,,,,,6.450173744499684,63,5,0.0,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left/mask_projection_overlay.png,E11,local_clean,0.0926449424342105,0.0,0.0,0.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left/hand_mask.png,1.0,True
