subaction_index,narration_id,narration,verb,noun,episode_id_within_subaction,episode_contact_start_frame_0_based,frame_0_based,candidate_frame_offset_from_episode_start,hand,reference_mode,ref_idx,ref_gap,reference_gap,reference_anchor_gap,object_mask_snap_inside_count,object_mask_snap_max_distance,sample_dir,contact_frame,reference_frame,contact_overlay,projection_overlay_raw_vs_snapped,homography_matches,label_heatmap_overlay,vrb_style_affordance,problem3_full_overlay,problem3_crop
1,P01_109_1,open rucksack,open,rucksack,7.0,197.0,199.0,2.0,right,short_window_pre_contact,196.0,3.0,3.0,1.0,5.0,0.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_01_P01_109_1/episode_07_right/frame_000199_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_01_P01_109_1/episode_07_right/frame_000199_right/contact_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_01_P01_109_1/episode_07_right/frame_000199_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_01_P01_109_1/episode_07_right/frame_000199_right/contact_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_01_P01_109_1/episode_07_right/frame_000199_right/projection_overlay_raw_vs_snapped.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_01_P01_109_1/episode_07_right/frame_000199_right/homography_matches.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_01_P01_109_1/episode_07_right/frame_000199_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_01_P01_109_1/episode_07_right/frame_000199_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_01_P01_109_1/episode_07_right/frame_000199_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_01_P01_109_1/episode_07_right/frame_000199_right/diagnostics/problem3_ref_crop.png
3,P01_109_3,put down eggs,put-down,egg,2.0,369.0,369.0,0.0,left,short_window_pre_contact,368.0,1.0,1.0,1.0,4.0,2.1187915802001953,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000369_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000369_left/contact_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000369_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000369_left/contact_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000369_left/projection_overlay_raw_vs_snapped.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000369_left/homography_matches.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000369_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000369_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000369_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000369_left/diagnostics/problem3_ref_crop.png
3,P01_109_3,put down eggs,put-down,egg,2.0,369.0,370.0,1.0,left,short_window_pre_contact,368.0,2.0,2.0,1.0,3.0,9.656030654907227,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000370_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000370_left/contact_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000370_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000370_left/contact_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000370_left/projection_overlay_raw_vs_snapped.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000370_left/homography_matches.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000370_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000370_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000370_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_03_P01_109_3/episode_02_left/frame_000370_left/diagnostics/problem3_ref_crop.png
8,P01_109_7,put down potatoes,put-down,potato,9.0,720.0,720.0,0.0,left,short_window_pre_contact,719.0,1.0,1.0,1.0,2.0,3.380837917327881,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000720_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000720_left/contact_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000720_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000720_left/contact_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000720_left/projection_overlay_raw_vs_snapped.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000720_left/homography_matches.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000720_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000720_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000720_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000720_left/diagnostics/problem3_ref_crop.png
8,P01_109_7,put down potatoes,put-down,potato,9.0,720.0,721.0,1.0,left,short_window_pre_contact,719.0,2.0,2.0,1.0,2.0,3.5408382415771484,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000721_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000721_left/contact_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000721_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000721_left/contact_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000721_left/projection_overlay_raw_vs_snapped.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000721_left/homography_matches.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000721_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000721_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000721_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_08_P01_109_7/episode_09_left/frame_000721_left/diagnostics/problem3_ref_crop.png
9,P01_109_9,put down potato,put-down,potato,9.0,720.0,720.0,0.0,left,short_window_pre_contact,719.0,1.0,1.0,1.0,2.0,3.380837917327881,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000720_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000720_left/contact_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000720_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000720_left/contact_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000720_left/projection_overlay_raw_vs_snapped.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000720_left/homography_matches.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000720_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000720_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000720_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000720_left/diagnostics/problem3_ref_crop.png
9,P01_109_9,put down potato,put-down,potato,9.0,720.0,721.0,1.0,left,short_window_pre_contact,719.0,2.0,2.0,1.0,2.0,3.5408382415771484,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000721_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000721_left/contact_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000721_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000721_left/contact_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000721_left/projection_overlay_raw_vs_snapped.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000721_left/homography_matches.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000721_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000721_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000721_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_09_left/frame_000721_left/diagnostics/problem3_ref_crop.png
9,P01_109_9,put down potato,put-down,potato,10.0,734.0,734.0,0.0,left,short_window_pre_contact,733.0,1.0,1.0,1.0,2.0,2.115830898284912,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000734_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000734_left/contact_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000734_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000734_left/contact_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000734_left/projection_overlay_raw_vs_snapped.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000734_left/homography_matches.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000734_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000734_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000734_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000734_left/diagnostics/problem3_ref_crop.png
9,P01_109_9,put down potato,put-down,potato,10.0,734.0,735.0,1.0,left,short_window_pre_contact,733.0,2.0,2.0,1.0,2.0,3.8083322048187256,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000735_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000735_left/contact_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000735_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000735_left/contact_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000735_left/projection_overlay_raw_vs_snapped.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000735_left/homography_matches.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000735_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000735_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000735_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_10_left/frame_000735_left/diagnostics/problem3_ref_crop.png
9,P01_109_9,put down potato,put-down,potato,11.0,734.0,734.0,0.0,right,short_window_pre_contact,733.0,1.0,1.0,1.0,4.0,3.4618020057678223,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_11_right/frame_000734_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_11_right/frame_000734_right/contact_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_11_right/frame_000734_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_11_right/frame_000734_right/contact_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_11_right/frame_000734_right/projection_overlay_raw_vs_snapped.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_11_right/frame_000734_right/homography_matches.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_11_right/frame_000734_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_11_right/frame_000734_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_11_right/frame_000734_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e13_engineered_homography_100subaction/experiments/E13/pipeline_outputs/subaction_09_P01_109_9/episode_11_right/frame_000734_right/diagnostics/problem3_ref_crop.png
