subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay
45,P01_109_45,put down pan,put-down,pan,4381.0,left,new_contact_episode,4380.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9290322580645162,36,31,20,0.6451612903225806,1.1877974271774292,5,0.0,0.6957761406082257,,,,,,,5.585403711593279,107,5,0.08355555555555555,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_45_P01_109_45/candidate_03_frame_004381_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_45_P01_109_45/candidate_03_frame_004381_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_45_P01_109_45/candidate_03_frame_004381_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_45_P01_109_45/candidate_03_frame_004381_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_45_P01_109_45/candidate_03_frame_004381_left/mask_projection_overlay.png
45,P01_109_45,put down pan,put-down,pan,4383.0,left,new_contact_episode,4382.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.967741935483871,36,31,26,0.8387096774193549,1.4813376665115356,5,0.0,0.6957761406082257,,,,,,,5.7219254614025035,88,5,0.10444444444444445,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_45_P01_109_45/candidate_05_frame_004383_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_45_P01_109_45/candidate_05_frame_004383_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_45_P01_109_45/candidate_05_frame_004383_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_45_P01_109_45/candidate_05_frame_004383_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_45_P01_109_45/candidate_05_frame_004383_left/mask_projection_overlay.png
46,P01_109_46,pick up cutting board,pick-up,board:cutting,4539.0,left,new_contact_episode,4537.0,2.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9600000000000001,36,30,24,0.8,0.5911345481872559,5,0.0,0.19014588786486256,,,,,,,5.617605130221049,44,5,0.12675555555555557,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_07_frame_004539_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_07_frame_004539_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_07_frame_004539_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_07_frame_004539_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_07_frame_004539_left/mask_projection_overlay.png
46,P01_109_46,pick up cutting board,pick-up,board:cutting,4554.0,left,new_contact_episode,4553.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9823529411764707,36,34,31,0.9117647058823529,1.0099737644195557,5,0.0,0.18658121996654473,,,,,,,5.756024316479178,192,5,0.10666666666666667,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_09_frame_004554_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_09_frame_004554_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_09_frame_004554_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_09_frame_004554_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_09_frame_004554_left/mask_projection_overlay.png
46,P01_109_46,pick up cutting board,pick-up,board:cutting,4556.0,left,new_contact_episode,4553.0,3.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9176470588235295,36,34,20,0.5882352941176471,1.0447787046432495,5,0.0,0.18658121996654473,,,,,,,5.500333109448938,118,5,0.10666666666666667,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_11_frame_004556_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_11_frame_004556_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_11_frame_004556_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_11_frame_004556_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_46_P01_109_46/candidate_11_frame_004556_left/mask_projection_overlay.png
55,P01_109_55,move cutting board,move,board:cutting,5019.0,left,new_contact_episode,5018.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9944444444444445,36,36,35,0.9722222222222222,0.9114135503768921,5,0.0,0.2566024181831758,,,,,,,5.839157593488693,133,5,0.10444444444444445,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/mask_projection_overlay.png
55,P01_109_55,move cutting board,move,board:cutting,5021.0,left,new_contact_episode,5020.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9888888888888889,36,36,34,0.9444444444444444,0.9645941257476807,5,0.0,0.2605631758614574,,,,,,,5.811395509560902,132,5,0.108,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/mask_projection_overlay.png
55,P01_109_55,move cutting board,move,board:cutting,5045.0,left,new_contact_episode,5044.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,34,34,1.0,0.3063567280769348,5,0.0,0.2605631758614574,,,,,,,5.759475964824357,89,5,0.18355555555555556,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_55_P01_109_55/candidate_08_frame_005045_left/mask_projection_overlay.png
56,P01_109_56,pick up potato,pick-up,potato,5062.0,left,new_contact_episode,5061.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9944444444444445,36,36,35,0.9722222222222222,0.40459662675857544,5,0.0,0.2605631758614574,,,,,,,5.815762101197241,108,5,0.13017777777777778,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/mask_projection_overlay.png
56,P01_109_56,pick up potato,pick-up,potato,5064.0,left,new_contact_episode,5063.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9833333333333334,36,36,33,0.9166666666666666,0.5727728009223938,5,0.0,0.2605631758614574,,,,,,,5.761516815972327,88,5,0.1352,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/mask_projection_overlay.png
56,P01_109_56,pick up potato,pick-up,potato,5102.0,left,new_contact_episode,5091.0,11.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9785714285714286,30,28,25,0.8928571428571429,1.500428557395935,5,0.0,0.2605631758614574,,,,,,,5.529230000420979,68,5,0.2196,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/mask_projection_overlay.png
58,P01_109_58,peel potato,peel,potato,7134.0,right,new_contact_episode,7133.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,30,30,30,1.0,0.9412190914154053,5,0.0,1.0,,,,,,,5.66289676059087,252,5,0.23524444444444445,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/mask_projection_overlay.png
58,P01_109_58,peel potato,peel,potato,7152.0,right,new_contact_episode,7151.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,30,30,30,1.0,0.12875047326087952,5,0.0,1.0,,,,,,,5.534137485802172,185,5,0.3373333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_04_frame_007152_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_04_frame_007152_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_04_frame_007152_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_04_frame_007152_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_04_frame_007152_right/mask_projection_overlay.png
58,P01_109_58,peel potato,peel,potato,7237.0,right,new_contact_episode,7236.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,30,30,30,1.0,0.7628183364868164,5,0.0,1.0,,,,,,,5.66138211657206,93,5,0.23982222222222221,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/mask_projection_overlay.png
64,P01_109_64,pick up potato bit,pick-up,bit:potato,10144.0,left,new_contact_episode,10143.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.08928553760051727,5,0.0,0.955671625,,,,,,,5.83138810053865,42,5,0.13995555555555556,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left/mask_projection_overlay.png
64,P01_109_64,pick up potato bit,pick-up,bit:potato,10146.0,left,new_contact_episode,10145.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.09713035821914673,5,0.0,0.955671625,,,,,,,5.828752755920091,40,5,0.14155555555555555,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left/mask_projection_overlay.png
65,P01_109_65,put down potato bit,put-down,bit:potato,10184.0,left,new_contact_episode,10183.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.41953516006469727,5,0.0,1.0,,,,,,,5.899547278531392,153,5,0.0879111111111111,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_65_P01_109_65/candidate_04_frame_010184_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_65_P01_109_65/candidate_04_frame_010184_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_65_P01_109_65/candidate_04_frame_010184_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_65_P01_109_65/candidate_04_frame_010184_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_65_P01_109_65/candidate_04_frame_010184_left/mask_projection_overlay.png
65,P01_109_65,put down potato bit,put-down,bit:potato,10186.0,left,new_contact_episode,10184.0,2.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9888888888888889,36,36,34,0.9444444444444444,0.4248630404472351,5,0.0,1.0,,,,,,,5.833987442119916,142,5,0.09973333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_65_P01_109_65/candidate_06_frame_010186_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_65_P01_109_65/candidate_06_frame_010186_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_65_P01_109_65/candidate_06_frame_010186_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_65_P01_109_65/candidate_06_frame_010186_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_65_P01_109_65/candidate_06_frame_010186_left/mask_projection_overlay.png
66,P01_109_66,move cutting board,move,board:cutting,10197.0,left,new_contact_episode,10196.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,1.0,36,36,36,1.0,0.5629856586456299,5,0.0,1.0,,,,,,,5.861043763573964,186,5,0.11071111111111111,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_00_frame_010197_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_00_frame_010197_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_00_frame_010197_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_00_frame_010197_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_00_frame_010197_left/mask_projection_overlay.png
66,P01_109_66,move cutting board,move,board:cutting,10199.0,left,new_contact_episode,10198.0,1.0,cotracker_weighted_affine,cotracker_weighted_affine,grabcut_fallback,bbox_fallback,fallback_lk,False,0.9944444444444445,36,36,35,0.9722222222222222,0.506253719329834,5,0.0,1.0,,,,,,,5.83877905508677,182,5,0.1128,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_02_frame_010199_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_02_frame_010199_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_02_frame_010199_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_02_frame_010199_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_66_P01_109_66/candidate_02_frame_010199_left/mask_projection_overlay.png
