subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,reference_global_hand_count,reference_hand_area_ratio,reference_object_hand_overlap_ratio,reference_contact_crop_hand_overlap_ratio,reference_contact_part_hand_overlap_ratio,reference_hand_to_object_distance,reference_hand_to_contact_part_distance,reference_target_visible_score,reference_clean_class,reference_clean_score,reference_selection_tier,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay
5,P01_109_5,put down onion and potato,put-down,onion,480.0,left,continuation_entry_rescue,470.0,10.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,3203,0.8415659485023647,1476.0,1.0,True,4,0.0,contact_part_mask,26,0,False,0.871875,36,16,11,0.6875,1.0310418605804443,4,0.0,0.6451351195242122,,,,,,,1.960110410849253,47,4,0.11777777777777777,2.0,0.24861225328947367,0.6944444444444444,0.11777777777777777,0.6944444444444444,0.0,0.0,0.3527138157894737,target_occluded_by_hand,-3.833333333333333,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_05_P01_109_5/candidate_03_frame_000480_left/mask_projection_overlay.png
6,P01_109_8,pick up potato,pick-up,potato,527.0,right,new_contact_episode,509.0,18.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,192,1.0,7385.0,0.7827239003709592,True,5,0.0,contact_part_mask,26,0,False,1.0,36,13,13,1.0,0.26895013451576233,5,0.0,0.5371707625918725,,,,,,,13.954982356645091,69,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_06_P01_109_8/candidate_00_frame_000527_right/mask_projection_overlay.png
6,P01_109_8,pick up potato,pick-up,potato,530.0,left,new_contact_episode,509.0,21.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2451,1.0,7217.0,0.7492732558139535,True,5,0.0,contact_part_mask,26,0,False,1.0,36,22,22,1.0,1.5830087661743164,5,0.0,0.5371707625918725,,,,,,,13.897560597695335,54,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_06_P01_109_8/candidate_05_frame_000530_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_06_P01_109_8/candidate_05_frame_000530_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_06_P01_109_8/candidate_05_frame_000530_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_06_P01_109_8/candidate_05_frame_000530_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_06_P01_109_8/candidate_05_frame_000530_left/mask_projection_overlay.png
7,P01_109_6,pick up potatoes,pick-up,potato,542.0,right,continuation_entry_rescue,509.0,33.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,11643,0.7140316447933276,6451.0,0.6697466777408638,True,5,0.0,contact_part_mask,26,0,False,0.9566666666666667,36,12,8,0.6666666666666666,1.064866304397583,5,0.0,0.5371707625918725,,,,,,,13.637771538215304,149,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_07_P01_109_6/candidate_00_frame_000542_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_07_P01_109_6/candidate_00_frame_000542_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_07_P01_109_6/candidate_00_frame_000542_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_07_P01_109_6/candidate_00_frame_000542_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_07_P01_109_6/candidate_00_frame_000542_right/mask_projection_overlay.png
8,P01_109_7,put down potatoes,put-down,potato,638.0,right,new_contact_episode,609.0,29.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,7818,0.7195582144500691,9237.0,0.6324113378063809,True,5,0.0,contact_part_mask,26,0,False,0.9566666666666667,36,27,18,0.6666666666666666,0.5153865814208984,5,0.0,0.5371707625918725,,,,,,,13.725725889198385,60,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_05_frame_000638_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_05_frame_000638_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_05_frame_000638_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_05_frame_000638_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_05_frame_000638_right/mask_projection_overlay.png
8,P01_109_7,put down potatoes,put-down,potato,645.0,left,new_contact_episode,609.0,36.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,13142,0.6392023346303501,7681.0,0.5258797754347528,True,5,0.0,contact_part_mask,26,0,False,0.9675,36,12,9,0.75,0.8056092262268066,5,0.0,0.5371707625918725,,,,,,,13.725852543187541,84,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_07_frame_000645_left/mask_projection_overlay.png
8,P01_109_7,put down potatoes,put-down,potato,647.0,left,new_contact_episode,609.0,38.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,12686,0.761007798440312,8430.0,0.5771600712036149,True,5,0.0,contact_part_mask,26,0,False,0.9886956521739131,36,23,21,0.9130434782608695,1.6126823425292969,5,0.0,0.5371707625918725,,,,,,,13.789096871437595,48,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_08_P01_109_7/candidate_09_frame_000647_left/mask_projection_overlay.png
9,P01_109_9,put down potato,put-down,potato,638.0,right,new_contact_episode,609.0,29.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,7818,0.7195582144500691,9237.0,0.6324113378063809,True,5,0.0,contact_part_mask,26,0,False,0.9566666666666667,36,27,18,0.6666666666666666,0.5153865814208984,5,0.0,0.5371707625918725,,,,,,,13.725725889198385,60,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right/mask_projection_overlay.png
9,P01_109_9,put down potato,put-down,potato,645.0,left,new_contact_episode,609.0,36.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,13142,0.6392023346303501,7681.0,0.5258797754347528,True,5,0.0,contact_part_mask,26,0,False,0.9675,36,12,9,0.75,0.8056092262268066,5,0.0,0.5371707625918725,,,,,,,13.725852543187541,84,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/mask_projection_overlay.png
9,P01_109_9,put down potato,put-down,potato,647.0,left,new_contact_episode,609.0,38.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,12686,0.761007798440312,8430.0,0.5771600712036149,True,5,0.0,contact_part_mask,26,0,False,0.9886956521739131,36,23,21,0.9130434782608695,1.6126823425292969,5,0.0,0.5371707625918725,,,,,,,13.789096871437595,48,5,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/mask_projection_overlay.png
10,P01_109_10,pick up beers,pick-up,beer,776.0,left,new_contact_episode,711.0,65.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,14717,0.5571455612341473,7944.0,0.5177267987486965,True,4,0.0,contact_part_mask,26,0,False,0.8388333333333333,36,30,13,0.43333333333333335,1.4982788562774658,4,0.0,0.5371707625918725,,,,,,,13.17119172395751,8,4,0.0,0.0,0.0,0.0,0.0,0.0,522.945503852935,522.945503852935,1.0,strict_target_handless,8.0,tier_0_strict_target_handless,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left/mask_projection_overlay.png
10,P01_109_10,pick up beers,pick-up,beer,785.0,left,new_contact_episode,714.0,71.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,2080,0.9223946784922394,8287.0,0.5314223419263819,True,4,0.0,contact_part_mask,26,0,False,0.8725,36,13,9,0.6923076923076923,1.7694674730300903,4,0.0,0.5371707625918725,,,,,,,9.92671148865958,14,4,0.0,1.0,0.002261513157894737,0.009875593176862896,0.0,0.01858332327742247,0.0,0.0,0.9680579915054909,hand_visible_target_not_occluded,4.54998782054279,tier_2_hand_visible_target_not_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_10_P01_109_10/candidate_06_frame_000785_left/mask_projection_overlay.png
12,P01_109_12,open drawer,open,drawer,1070.0,left,new_contact_episode,1068.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,3012,0.8051323175621492,2268.0,0.31671554252199413,True,5,0.0,contact_part_mask,26,0,True,1.0,36,36,36,1.0,0.21087518334388733,5,0.0,0.4161993224435197,,,,,,,12.66804398161591,63,5,0.0,1.0,0.03942228618421053,0.0,0.0,0.0,168.62977831993533,192.4811742519416,0.9916666666666667,local_target_clean,6.2178702371162275,tier_1_local_target_clean,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left/mask_projection_overlay.png
12,P01_109_12,open drawer,open,drawer,1072.0,left,new_contact_episode,1068.0,4.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,3103,0.8299010430596416,2207.0,0.31154714850367027,True,3,0.0,contact_part_mask,26,0,True,0.825,36,36,36,1.0,0.24869611859321594,3,0.0,0.4161993224435197,,,,,,,11.80490935355843,59,3,0.0,1.0,0.03942228618421053,0.0,0.0,0.0,169.46091629484752,191.128235474589,1.0,local_target_clean,6.2178702371162275,tier_1_local_target_clean,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_12_P01_109_12/candidate_02_frame_001072_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_12_P01_109_12/candidate_02_frame_001072_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_12_P01_109_12/candidate_02_frame_001072_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_12_P01_109_12/candidate_02_frame_001072_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_12_P01_109_12/candidate_02_frame_001072_left/mask_projection_overlay.png
13,P01_109_13,put beer into drawer,put-into,beer,1201.0,left,new_contact_episode,1199.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,3052,0.4289529163738581,2186.0,0.19843863471314452,True,5,0.0,contact_part_mask,26,0,True,1.0,36,36,36,1.0,0.7296909689903259,5,0.0,0.4161993224435197,,,,,,,12.609923145199295,39,5,0.0,1.0,0.044956140350877194,0.0,0.0,0.0,45.89118216841732,90.69730426731589,1.0,local_target_clean,6.206341374269005,tier_1_local_target_clean,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_03_frame_001201_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_03_frame_001201_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_03_frame_001201_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_03_frame_001201_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_03_frame_001201_left/mask_projection_overlay.png
13,P01_109_13,put beer into drawer,put-into,beer,1203.0,left,new_contact_episode,1199.0,4.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,2811,0.6691263984765532,2441.0,0.23327599388379205,True,4,0.0,contact_part_mask,26,0,True,0.9052777777777778,36,36,34,0.9444444444444444,0.7091488838195801,4,0.0,0.4161993224435197,,,,,,,12.139650518865531,66,4,0.0,1.0,0.044956140350877194,0.0,0.0,0.0,52.77310578575935,90.69730426731589,0.9916666666666667,local_target_clean,6.206341374269005,tier_1_local_target_clean,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_05_frame_001203_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_05_frame_001203_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_05_frame_001203_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_05_frame_001203_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_05_frame_001203_left/mask_projection_overlay.png
13,P01_109_13,put beer into drawer,put-into,beer,1259.0,right,new_contact_episode,1257.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,3271,0.5000764409111756,3726.0,0.3866749688667497,True,5,0.0,contact_part_mask,26,0,True,1.0,36,35,35,1.0,0.5029159188270569,5,0.0,0.4161993224435197,,,,,,,12.697368131673125,139,5,0.0,1.0,0.03626130756578947,0.0,0.0,0.0,94.17536737255425,140.87228194274257,1.0,local_target_clean,6.224455609237938,tier_1_local_target_clean,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_10_frame_001259_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_10_frame_001259_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_10_frame_001259_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_10_frame_001259_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_13_P01_109_13/candidate_10_frame_001259_right/mask_projection_overlay.png
14,P01_109_14,put beer into drawer,put-into,beer,1259.0,right,new_contact_episode,1257.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,3271,0.5000764409111756,3726.0,0.3866749688667497,True,5,0.0,contact_part_mask,26,0,True,1.0,36,35,35,1.0,0.5029159188270569,5,0.0,0.4161993224435197,,,,,,,12.697368131673125,139,5,0.0,1.0,0.03626130756578947,0.0,0.0,0.0,94.17536737255425,140.87228194274257,1.0,local_target_clean,6.224455609237938,tier_1_local_target_clean,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_14_P01_109_14/candidate_01_frame_001259_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_14_P01_109_14/candidate_01_frame_001259_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_14_P01_109_14/candidate_01_frame_001259_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_14_P01_109_14/candidate_01_frame_001259_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_14_P01_109_14/candidate_01_frame_001259_right/mask_projection_overlay.png
